Vernier Format 2
SAS-124-55__n-PENTANE__LEFT__LG-PYE pass__3pt06 mLmin o-Xyl__500 uL__320 nm__4 injection__.cmbl 5/15/2023 10:44:44 .
Latest
Time	Potential
t	Pot
min	mV

0	-0.0809637468774
0.0166666666667	0.0989556906279
0.0333333333333	0.143935550004
0.05	-0.116947634378
0.0666666666667	-0.287871100008
0.0833333333333	-0.449798593763
0.1	-0.377830818761
0.116666666667	-0.15293152188
0.133333333333	0
0.15	0.0989556906279
0.166666666667	0.0539758312516
0.183333333333	0
0.2	-0.134939578129
0.216666666667	-0.15293152188
0.233333333333	-0.0449798593763
0.25	-0.0809637468774
0.266666666667	0
0.283333333333	-0.0629718031269
0.3	-0.0629718031269
0.316666666667	0.0359838875011
0.333333333333	0.143935550004
0.35	0.0809637468774
0.366666666667	0.0359838875011
0.383333333333	0.0539758312516
0.4	0.143935550004
0.416666666667	0.0539758312516
0.433333333333	0.0809637468774
0.45	-0.116947634378
0.466666666667	-0.134939578129
0.483333333333	-0.0449798593763
0.5	0.0539758312516
0.516666666667	0.0809637468774
0.533333333333	0
0.55	0.0359838875011
0.566666666667	0
0.583333333333	0.0359838875011
0.6	0.134939578129
0.616666666667	0.0539758312516
0.633333333333	0.143935550004
0.65	0.143935550004
0.666666666667	-0.0629718031269
0.683333333333	-0.305863043759
0.7	-0.287871100008
0.716666666667	-0.0989556906279
0.733333333333	0
0.75	0.134939578129
0.766666666667	0.143935550004
0.783333333333	0.0809637468774
0.8	0.143935550004
0.816666666667	0.314859015634
0.833333333333	0.215903325006
0.85	-0.15293152188
0.866666666667	-0.15293152188
0.883333333333	-0.0629718031269
0.9	0
0.916666666667	-0.00899597187527
0.933333333333	-0.0809637468774
0.95	-0.0269879156258
0.966666666667	-0.134939578129
0.983333333333	-0.0269879156258
1	-0.0989556906279
1.01666666667	0.0719677750021
1.03333333333	0
1.05	0.116947634378
1.06666666667	0.215903325006
1.08333333333	0.314859015634
1.1	0.233895268757
1.11666666667	0.0359838875011
1.13333333333	-0.0629718031269
1.15	-0.134939578129
1.16666666667	-0.161927493755
1.18333333333	-0.305863043759
1.2	-0.251887212507
1.21666666667	0.0179919437505
1.23333333333	0.0359838875011
1.25	-0.0809637468774
1.26666666667	-0.179919437505
1.28333333333	-0.0269879156258
1.3	-0.0629718031269
1.31666666667	-0.116947634378
1.33333333333	-0.197911381256
1.35	-0.179919437505
1.36666666667	-0.0989556906279
1.38333333333	0.0179919437505
1.4	0.0179919437505
1.41666666667	-0.0989556906279
1.43333333333	-0.0629718031269
1.45	-0.287871100008
1.46666666667	-0.287871100008
1.48333333333	-0.116947634378
1.5	-0.116947634378
1.51666666667	-0.134939578129
1.53333333333	-0.15293152188
1.55	-0.0449798593763
1.56666666667	-0.0629718031269
1.58333333333	-0.15293152188
